parent;type;Attribute 1 Name;Attribute 1 Value(s);Attribute 1 Visible;Attribute 2 Name;Attribute 2 Value(s);Attribute 2 Visible;Attribute 3 Name;Attribute 3 Value(s);Attribute 3 Visible;Attribute 4 Name;Attribute 4 Value(s);Attribute 4 Visible;Attribute 5 Name;Attribute 5 Value(s);Attribute 5 Visible;Attribute 6 Name;Attribute 6 Value(s);Attribute 6 Visible;Attribute 7 Name;Attribute 7 Value(s);Attribute 7 Visible;Attribute 8 Name;Attribute 8 Value(s);Attribute 8 Visible;Attribute 9 Name;Attribute 9 Value(s);Attribute 9 Visible;Attribute 10 Name;Attribute 10 Value(s);Attribute 10 Visible;Attribute 11 Name;Attribute 11 Value(s);Attribute 11 Visible;Имя;Цена;Images;Categories;SKU;Tags;Tax class;В наличии?
51727;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Хлопок;1;Размерность;Маломерка;1;Длина;;0;Страна;Узбекистан;1;Оптовая цена;;0;Стиль;;0;Пиджак;;https://sun9-84.userapi.com/sun9-67/impg/-_cnSSlavvoH81yecN7oU0T2ChWV0ImvJlt-DQ/wcz4fnLLsIo.jpg?size=453x604&amp&quality=96&amp&sign=4881cf298d1bd2b4da68e0fc1c25a5fb&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Пиджаки;51727;Пиджак;УСН 6%;1
51727;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;51728;;;1
51727;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;51729;;;1
51727;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;51730;;;1
51727;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;51731;;;1
51727;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;51732;;;1
51727;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;51733;;;1
66595;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Хлопок;1;Размерность;Маломерка;1;Длина;;0;Страна;Узбекистан;1;Оптовая цена;;0;Стиль;;0;Пиджак;;https://sun9-84.userapi.com/sun9-14/impg/LeFMS0r5eyxPlhluCiSrf_LGmKQL3cb00isdAA/0suEdSLXO5w.jpg?size=462x604&amp&quality=96&amp&sign=789f3db82673d951786531bc4e64155c&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Пиджаки;66595;Пиджак;УСН 6%;1
66595;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66596;;;1
66595;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66597;;;1
66595;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66598;;;1
66595;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66599;;;1
66595;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66600;;;1
66595;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66601;;;1
66614;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Хлопок;1;Размерность;Маломерка;1;Длина;;0;Страна;Узбекистан;1;Оптовая цена;;0;Стиль;;0;Пиджак;;https://sun9-84.userapi.com/sun9-29/impg/7tyNcDyyT1BczgmnWFvo9ng2evtin0B4x-1few/oFHIjytIQEc.jpg?size=453x604&amp&quality=96&amp&sign=336e3515feafca64ef9107eda3f7e5d9&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Пиджаки;66614;Пиджак;УСН 6%;1
66614;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66615;;;1
66614;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66616;;;1
66614;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66617;;;1
66614;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66618;;;1
66614;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66619;;;1
66614;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;66620;;;1
21717;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Хлопок;1;Размерность;Маломерка;1;Длина;;0;Страна;Узбекистан;1;Оптовая цена;;0;Стиль;;0;Пиджак;;https://sun9-84.userapi.com/sun9-50/impg/VxO2AkafPtMsj-5oYYkXXH8omIEenGFLm_eBqA/HEnin_EnTRw.jpg?size=453x604&amp&quality=96&amp&sign=8f637a1a2ddbba75287dbfbf847a7a35&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Пиджаки;21717;Пиджак;УСН 6%;1
21717;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;21718;;;1
21717;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;21719;;;1
21717;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;21720;;;1
21717;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;21721;;;1
21717;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;21722;;;1
21717;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;21723;;;1
34440;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Хлопок;1;Размерность;Маломерка;1;Длина;;0;Страна;Узбекистан;1;Оптовая цена;;0;Стиль;;0;Пиджак;;https://sun9-84.userapi.com/sun9-70/impg/ZTbQ3POUdrkg1mKzOs_CGa43K_zs8pgiLCE3uA/g6OwE76cl14.jpg?size=459x604&amp&quality=96&amp&sign=9bdad95db6455c27dc645ed94030349b&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Пиджаки;34440;Пиджак;УСН 6%;1
34440;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;34441;;;1
34440;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;34442;;;1
34440;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;34443;;;1
34440;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;34444;;;1
34440;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;34445;;;1
34440;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;34446;;;1
56552;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Вельвет;1;Размерность;В размер;1;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-43/impg/6nlQDLvgg-ytaCI-K_EMLN0lQHdbk2F7iiQGgQ/Y6Tjo8V2cfY.jpg?size=514x604&amp&quality=96&amp&sign=75ce1e617716637c828495a4810bc4bc&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;56552;Платье;УСН 6%;1
56552;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;56553;;;1
56552;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;56554;;;1
56552;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;56555;;;1
56552;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;56556;;;1
56552;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;56557;;;1
56552;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;56558;;;1
85433;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Вельвет;1;Размерность;В размер;1;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-8/impg/K3teug2NMzRHTiA9BA8NzXMWmO8S7wfRfslF7w/G-LboyMPV_s.jpg?size=580x604&amp&quality=96&amp&sign=a096003684ff0caa7318cccd8cc82d16&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;85433;Платье;УСН 6%;1
85433;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;85434;;;1
85433;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;85435;;;1
85433;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;85436;;;1
85433;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;85437;;;1
85433;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;85438;;;1
85433;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;85439;;;1
95470;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Вельвет;1;Размерность;В размер;1;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-85/impg/tJx0VqB99kxJWru4C_0ntXrzNJHnMQbxv5MbOA/YFFQvzkesRI.jpg?size=600x604&amp&quality=96&amp&sign=6ab16a906cd6ea6d5d920844c1ca7f35&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;95470;Платье;УСН 6%;1
95470;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;95471;;;1
95470;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;95472;;;1
95470;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;95473;;;1
95470;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;95474;;;1
95470;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;95475;;;1
95470;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;95476;;;1
27495;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Вельвет;1;Размерность;В размер;1;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-1/impg/hBCGfN6qUAaEgWDRP5aQiaJfffgyQA3mz2fFuA/C3CnnMoVIgU.jpg?size=514x604&amp&quality=96&amp&sign=7385a6fed2b8abeaf95be52d8705aac5&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;27495;Платье;УСН 6%;1
27495;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;27496;;;1
27495;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;27497;;;1
27495;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;27498;;;1
27495;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;27499;;;1
27495;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;27500;;;1
27495;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;27501;;;1
70279;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Вельвет;1;Размерность;В размер;1;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-48/impg/npSOrBt_Gj9jFGsj6_vm1QfdGtIkHLdeKFkebQ/uHlV_J8all4.jpg?size=481x604&amp&quality=96&amp&sign=2e59db923ee979942d582da236294238&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;70279;Платье;УСН 6%;1
70279;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;70280;;;1
70279;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;70281;;;1
70279;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;70282;;;1
70279;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;70283;;;1
70279;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;70284;;;1
70279;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;;;70285;;;1
10232;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;Ремень в комплекте;1;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-85/impg/7hPR51yTHsP5YGOLMF227ul-tph_264Ofu1VAQ/6Rd-LaQ08pk.jpg?size=484x604&amp&quality=96&amp&sign=e51dc02a02aa722c4031c9a196215e95&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;10232;Платье;УСН 6%;1
10232;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;10233;;;1
10232;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;10234;;;1
10232;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;10235;;;1
10232;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;10236;;;1
57295;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;Ремень в комплекте;1;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-64/impg/DlTaVdJmZcup7iGzZ6ObemlshJ-cxM210BG8Vg/_uhtgsUVIqo.jpg?size=483x604&amp&quality=96&amp&sign=090a1c40af78084a8f47edda87e3b4d3&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;57295;Платье;УСН 6%;1
57295;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;57296;;;1
57295;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;57297;;;1
57295;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;57298;;;1
57295;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;57299;;;1
93749;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;Ремень в комплекте;1;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-3/impg/PAh9H8IGAw7jFYvuDSWAydbcggShj5RC-uBz4A/3AF8bAfQgr8.jpg?size=484x604&amp&quality=96&amp&sign=104a5249f0ff8f99e9db3887d21b7fab&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;93749;Платье;УСН 6%;1
93749;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;93750;;;1
93749;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;93751;;;1
93749;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;93752;;;1
93749;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;93753;;;1
67565;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;Ремень в комплекте;1;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-9/impg/5DkU59YobmbrzgVKVruSWgh7LhPoXMTX--OR8A/ZkstUCJoNoQ.jpg?size=483x604&amp&quality=96&amp&sign=41be2bcce8ba98bca22d32ff133bfa95&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;67565;Платье;УСН 6%;1
67565;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;67566;;;1
67565;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;67567;;;1
67565;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;67568;;;1
67565;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;67569;;;1
